0C1 | 777E0048 | 8B4D 08                  | mov ecx,dword ptr ss:[ebp+8]            | ecx: 77190328-> 77190348                          | 0019FE50: 77190348-> 77190348     | [ebp+08]:"%s"
0C2 | 777E004B | 64:8B15 18000000         | mov edx,dword ptr fs:[18]               | edx: 402104-> 266000                              | 00266018: 266000-> 266000         | edx:"%s", 00000018:L"怀&"
0C3 | 777E0052 | 8D41 04                  | lea eax,dword ptr ds:[ecx+4]            | eax: 77190348-> 7719034C                          |                                   | eax:&"\n\n"
0C4 | 777E0055 | F0:0FBA30 00             | lock btr dword ptr ds:[eax],0           | eflags: 206-> 207                                 | 7719034C: FFFFFFFF-> FFFFFFFE     | [eax]:"\n\n"
0C5 | 777E005A | 73 15                    | jae ntdll.777E0071                      |                                                   |                                   |
0C6 | 777E005C | 8B42 24                  | mov eax,dword ptr ds:[edx+24]           | eax: 7719034C-> 1018                              | 00266024: 1018-> 1018             | eax:&"\n\n", edx+24:GS_ExceptionPointers+10
0C7 | 777E005F | 8941 0C                  | mov dword ptr ds:[ecx+C],eax            |                                                   | 77190354: 0-> 1018                | eax:&"\n\n"
0C8 | 777E0062 | 33C0                     | xor eax,eax                             | eax: 1018-> 0 eflags: 207-> 246                   |                                   | eax:&"\n\n"
0C9 | 777E0064 | C741 08 01000000         | mov dword ptr ds:[ecx+8],1              |                                                   | 77190350: 0-> 1                   | [ecx+08]:__scrt_common_main_seh+FA
0CA | 777E006B | 8BE5                     | mov esp,ebp                             |                                                   |                                   |
0CB | 777E006D | 5D                       | pop ebp                                 | esp: 19FE48-> 19FE4C ebp: 19FE48-> 19FE80         | 0019FE48: 19FE80-> 19FE80         |
0CC | 777E006E | C2 0400                  | ret 4                                   | esp: 19FE4C-> 19FE54                              | 0019FE4C: 770A46EB-> 770A46EB     |
0CD | 770A46EB | 8365 FC 00               | and dword ptr ss:[ebp-4],0              |                                                   | 0019FE7C: FFFFFFFE-> 0            | [ebp-04]:&"444"
0CE | 770A46EF | 8B4D 0C                  | mov ecx,dword ptr ss:[ebp+C]            | ecx: 77190348-> 19FEA0                            | 0019FE8C: 19FEA0-> 19FEA0         | [ebp+0C]:"444"
0CF | 770A46F2 | E8 35000000              | call ucrtbase.770A472C                  | esp: 19FE54-> 19FE50                              | 0019FE50: 34FE972D-> 770A46F7     |
0D0 | 770A472C | 8BFF                     | mov edi,edi                             |                                                   |                                   |
0D1 | 770A472E | 55                       | push ebp                                | esp: 19FE50-> 19FE4C                              | 0019FE4C: 770A46F7-> 19FE80       |
0D2 | 770A472F | 8BEC                     | mov ebp,esp                             | ebp: 19FE80-> 19FE4C                              |                                   |
0D3 | 770A4731 | 83E4 F8                  | and esp,FFFFFFF8                        | esp: 19FE4C-> 19FE48 eflags: 246-> 206            |                                   |
0D4 | 770A4734 | 81EC 8C040000            | sub esp,48C                             | esp: 19FE48-> 19F9BC eflags: 206-> 212            |                                   |
0D5 | 770A473A | A1 D0021977              | mov eax,dword ptr ds:[771902D0]         | eax: 0-> 34E769AD                                 | 771902D0: 34E769AD-> 34E769AD     | eax:&"\n\n"
0D6 | 770A473F | 33C4                     | xor eax,esp                             | eax: 34E769AD-> 34FE9011 eflags: 212-> 206        |                                   |
0D7 | 770A4741 | 898424 88040000          | mov dword ptr ss:[esp+488],eax          |                                                   | 0019FE44: 77122E0C-> 34FE9011     | [esp+488]:__dyn_tls_init_callback+21C821
0D8 | 770A4748 | 53                       | push ebx                                | esp: 19F9BC-> 19F9B8                              | 0019F9B8: AF8716-> 263000         |
0D9 | 770A4749 | 56                       | push esi                                | esp: 19F9B8-> 19F9B4                              | 0019F9B4: 263000-> C60760         | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
0DA | 770A474A | 8BF1                     | mov esi,ecx                             | esi: C60760-> 19FEA0                              |                                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe", ecx:&"444"
0DB | 770A474C | 57                       | push edi                                | esp: 19F9B4-> 19F9B0                              | 0019F9B0: C60760-> C5FB48         | edi:&"ALLUSERSPROFILE=C:\\ProgramData"
0DC | 770A474D | 8B06                     | mov eax,dword ptr ds:[esi]              | eax: 34FE9011-> 19FEC0                            | 0019FEA0: 19FEC0-> 19FEC0         | eax:&"\n\n", [esi]:"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
0DD | 770A474F | 8B38                     | mov edi,dword ptr ds:[eax]              | edi: C5FB48-> 77190328                            | 0019FEC0: 77190328-> 77190328     | edi:&"ALLUSERSPROFILE=C:\\ProgramData", [eax]:"\n\n"
0DE | 770A4751 | 8BCF                     | mov ecx,edi                             | ecx: 19FEA0-> 77190328                            |                                   | ecx:&"444", edi:&"ALLUSERSPROFILE=C:\\ProgramData"
0DF | 770A4753 | E8 6A4C0000              | call ucrtbase.770A93C2                  | esp: 19F9B0-> 19F9AC                              | 0019F9AC: C5FB48-> 770A4758       |
0E0 | 770A93C2 | 8BFF                     | mov edi,edi                             |                                                   |                                   |
0E1 | 770A93C4 | 55                       | push ebp                                | esp: 19F9AC-> 19F9A8                              | 0019F9A8: 770A4758-> 19FE4C       |
0E2 | 770A93C5 | 8BEC                     | mov ebp,esp                             | ebp: 19FE4C-> 19F9A8                              |                                   |
0E3 | 770A93C7 | 51                       | push ecx                                | esp: 19F9A8-> 19F9A4                              | 0019F9A4: 19FE4C-> 77190328       | ecx:&"444"
0E4 | 770A93C8 | 53                       | push ebx                                | esp: 19F9A4-> 19F9A0                              | 0019F9A0: 77190328-> 263000       |
0E5 | 770A93C9 | 56                       | push esi                                | esp: 19F9A0-> 19F99C                              | 0019F99C: 263000-> 19FEA0         | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
0E6 | 770A93CA | 8BF1                     | mov esi,ecx                             | esi: 19FEA0-> 77190328                            |                                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe", ecx:&"444"
0E7 | 770A93CC | 57                       | push edi                                | esp: 19F99C-> 19F998                              | 0019F998: 19FEA0-> 77190328       | edi:&"ALLUSERSPROFILE=C:\\ProgramData"
0E8 | 770A93CD | 8975 FC                  | mov dword ptr ss:[ebp-4],esi            |                                                   | 0019F9A4: 77190328-> 77190328     | [ebp-04]:&"444"
0E9 | 770A93D0 | E8 C3A10300              | call ucrtbase.770E3598                  | esp: 19F998-> 19F994                              | 0019F994: 77190328-> 770A93D5     |
0EA | 770E3598 | 8BFF                     | mov edi,edi                             |                                                   |                                   |
0EB | 770E359A | 51                       | push ecx                                | esp: 19F994-> 19F990                              | 0019F990: 770A93D5-> 77190328     | ecx:&"444"
0EC | 770E359B | 81F9 60031977            | cmp ecx,ucrtbase.77190360               | eflags: 206-> 283                                 |                                   | ecx:&"444"
0ED | 770E35A1 | 74 1E                    | je ucrtbase.770E35C1                    |                                                   |                                   |
0EE | 770E35A3 | 81F9 28031977            | cmp ecx,ucrtbase.77190328               | eflags: 283-> 246                                 |                                   | ecx:&"444"
0EF | 770E35A9 | 75 12                    | jne ucrtbase.770E35BD                   |                                                   |                                   |
0F0 | 770E35AB | 51                       | push ecx                                | esp: 19F990-> 19F98C                              | 0019F98C: 77190328-> 77190328     | ecx:&"444"
0F1 | 770E35AC | E8 BF5FFCFF              | call <ucrtbase._fileno>                 | esp: 19F98C-> 19F988                              | 0019F988: 77190328-> 770E35B1     |
